identifier,pitch,sex
ea086991-3751-4577-8b1e-dd9db938639a/64ba703aaa62d4fd728c7514daa9cc43f9771c7d5ffea1263917a567461c0172,161,1
ea086991-3751-4577-8b1e-dd9db938639a/6efdbea29523ca038790c22b408166613afda8a40d11a475c6a453e2b134f84d,154,1
ea086991-3751-4577-8b1e-dd9db938639a/92cccc8404b874e858a14adea8e1e91d57ff4c405b445102d556b9572245498d,179,1
ea086991-3751-4577-8b1e-dd9db938639a/9e9a5b317e6eedb9c5b5615e39b22c704b2051e2d935ab6c74022fdbf5489c19,168,1
ea086991-3751-4577-8b1e-dd9db938639a/b48d08eee14ef295ae1d3837dd60f6971ca49f94ee5a147d29f0530db33aceff,147,1
ea086991-3751-4577-8b1e-dd9db938639a/d9f32e9e75f010d0d014a96713e2430abb417da5e376fe4766d62a2de6a36713,168,1
ea086991-3751-4577-8b1e-dd9db938639a/edbf9f313dfb568370a1e7e615e3bd4b0238d9371d6559bdd41356188b4fafb4,157,1
ea086991-3751-4577-8b1e-dd9db938639a/sample13,171,1
ea086991-3751-4577-8b1e-dd9db938639a/sample41,187,1
ea086991-3751-4577-8b1e-dd9db938639a/sample42,178,1
ea086991-3751-4577-8b1e-dd9db938639a/sample59,190,1
eb85f46d-1d18-4c0d-b76e-e16ed4318ee2/sample27,112,0
eb85f46d-1d18-4c0d-b76e-e16ed4318ee2/sample34,123,0
ebbb851c-2383-4c36-b1f1-78799103154a/8413199e265b60d905e289045b7523feab1f1196eea4afe9f01c2892c9303445,161,1
ebbb851c-2383-4c36-b1f1-78799103154a/b8f0805c2642692be79a6c1befbb2ded5140cf9837c15384e172bbe47a9f58e5,155,1
ebbb851c-2383-4c36-b1f1-78799103154a/sample76,163,1
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample30,118,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample1,119,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample10,116,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample11,117,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample12,119,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample13,130,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample14,121,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample15,116,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample16,121,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample17,118,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample18,123,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample19,115,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample2,124,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample20,132,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample21,119,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample22,122,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample23,134,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample24,119,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample25,123,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample26,116,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample27,124,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample28,119,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample29,119,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample3,121,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample31,113,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample32,115,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample33,135,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample34,120,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample35,131,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample36,115,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample37,124,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample38,126,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample39,113,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample4,119,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample40,123,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample41,116,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample42,119,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample43,123,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample5,129,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample6,122,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample7,119,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample8,116,0
ec278ffd-5b7d-4ec6-9791-d4db12db433f/sample9,120,0
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample30,175,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample1,186,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample10,175,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample11,176,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample12,173,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample13,176,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample14,184,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample15,173,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample16,186,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample17,183,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample18,179,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample19,183,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample2,167,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample20,174,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample21,190,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample22,185,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample23,179,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample24,190,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample25,187,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample26,194,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample27,181,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample28,183,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample29,181,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample3,185,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample31,178,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample32,188,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample33,194,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample34,178,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample35,190,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample36,186,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample37,186,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample38,188,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample39,183,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample4,190,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample40,183,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample41,180,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample42,193,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample43,183,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample5,184,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample6,188,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample7,166,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample8,172,1
ec6a8a5d-61cc-45be-b570-5979687aa7d0/sample9,187,1
ed56ebd1-9aef-4740-b81c-9d400ec71ce8/sample21,122,0
ed56ebd1-9aef-4740-b81c-9d400ec71ce8/sample32,120,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample10,122,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample13,122,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample16,118,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample17,112,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample19,108,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample21,117,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample25,120,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample27,124,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample36,123,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample37,120,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample38,115,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample40,114,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample41,114,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample43,124,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample7,120,0
edf6d200-6443-40c5-b5f5-0cbe1a3527d0/sample9,119,0
ee20a399-16d6-4e4d-8449-11f26a69f4e5/sample26,109,0
ee39f289-c174-4909-9666-5c70a761e912/sample36,156,1
ee3b5d83-21d1-4f73-927c-b21ba962d7d4/sample1,132,0
ee3b5d83-21d1-4f73-927c-b21ba962d7d4/sample17,135,0
ee3b5d83-21d1-4f73-927c-b21ba962d7d4/sample22,139,0
ee3b5d83-21d1-4f73-927c-b21ba962d7d4/sample25,133,0
ee3b5d83-21d1-4f73-927c-b21ba962d7d4/sample40,134,0
eeb47e83-5396-4d27-9160-26877804e0ff/sample30,183,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample1,185,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample10,180,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample11,183,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample12,185,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample13,168,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample14,192,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample15,184,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample16,179,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample17,190,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample18,187,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample19,185,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample2,192,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample20,195,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample21,178,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample22,186,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample23,183,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample24,176,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample25,183,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample26,194,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample27,182,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample28,183,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample29,173,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample3,185,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample31,185,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample32,179,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample33,190,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample34,188,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample35,183,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample36,167,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample37,189,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample38,186,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample39,180,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample4,170,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample40,194,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample41,174,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample42,183,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample43,190,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample5,178,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample58,186,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample6,162,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample7,193,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample8,192,1
eeb47e83-5396-4d27-9160-26877804e0ff/sample9,157,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample30,150,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample1,183,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample10,171,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample11,150,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample12,165,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample13,147,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample14,152,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample15,138,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample16,181,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample17,166,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample18,158,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample19,173,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample2,156,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample20,162,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample21,157,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample22,172,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample23,150,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample24,173,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample25,154,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample26,184,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample27,154,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample28,166,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample29,170,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample3,149,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample31,177,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample32,176,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample33,158,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample34,173,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample35,167,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample36,179,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample37,165,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample38,166,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample39,164,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample4,182,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample40,169,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample41,170,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample42,164,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample43,167,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample5,176,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample6,153,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample7,175,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample8,186,1
ef316fe5-f4b8-4cf3-ba42-11802b302a3b/sample9,150,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample20,134,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample21,134,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample22,142,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample23,137,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample24,151,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample25,150,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample26,138,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample27,136,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample28,138,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample29,140,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample30,140,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample31,138,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample33,134,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample40,139,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample41,141,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample42,139,1
ef50022c-07fb-4787-a9fe-7b1a015e86f3/sample43,137,1
ef952e37-118f-4caf-b76c-f66d0d2b62c8/sample1,134,1
ef952e37-118f-4caf-b76c-f66d0d2b62c8/sample2,126,1
ef952e37-118f-4caf-b76c-f66d0d2b62c8/sample3,207,1
ef952e37-118f-4caf-b76c-f66d0d2b62c8/sample4,120,1
ef952e37-118f-4caf-b76c-f66d0d2b62c8/sample5,119,1
ef952e37-118f-4caf-b76c-f66d0d2b62c8/sample6,102,1
ef952e37-118f-4caf-b76c-f66d0d2b62c8/sample7,117,1
ef952e37-118f-4caf-b76c-f66d0d2b62c8/sample8,110,1
ef952e37-118f-4caf-b76c-f66d0d2b62c8/sample9,108,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample29,173,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample1,197,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample10,204,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample11,211,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample12,197,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample13,191,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample14,203,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample15,210,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample16,206,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample18,193,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample19,189,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample20,105,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample21,174,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample22,176,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample23,194,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample24,207,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample25,113,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample26,185,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample27,196,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample28,205,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample3,196,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample31,156,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample33,211,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample34,163,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample35,211,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample36,189,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample37,192,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample38,166,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample39,203,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample4,190,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample40,199,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample42,189,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample43,154,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample6,182,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample7,200,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample8,188,1
efb26554-6a1d-4dcd-87a1-2240f7146681/sample9,162,1
efb9412d-b559-4c9f-8b94-75f7931e5a58/sample41,181,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample1,164,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample10,156,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample14,153,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample17,165,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample20,155,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample24,166,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample26,153,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample29,173,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample31,162,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample37,124,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample38,156,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample39,161,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample42,143,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample5,180,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample6,152,1
f29caece-3c54-4d73-b729-32ab45e13dc9/sample9,154,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample30,178,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample1,194,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample10,190,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample11,182,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample12,190,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample13,196,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample14,189,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample15,186,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample16,194,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample17,194,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample18,183,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample19,176,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample2,190,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample20,184,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample21,194,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample22,182,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample23,186,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample24,200,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample25,187,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample26,178,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample27,203,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample28,185,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample29,189,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample3,193,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample31,183,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample32,195,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample33,186,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample34,186,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample35,183,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample36,195,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample37,176,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample38,195,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample39,182,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample4,198,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample40,187,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample41,185,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample42,185,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample43,184,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample5,185,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample6,180,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample7,195,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample8,198,1
f3b6f9ac-a701-4be2-b061-2ff11c2d7cc8/sample9,186,1
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample30,157,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample1,161,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample10,162,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample11,162,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample12,154,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample13,149,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample14,148,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample15,155,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample16,149,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample17,151,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample18,159,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample19,159,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample2,153,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample20,156,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample21,159,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample22,150,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample23,158,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample24,154,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample25,162,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample26,161,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample27,157,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample28,153,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample29,164,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample3,151,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample31,142,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample32,161,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample33,157,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample34,154,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample35,164,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample36,154,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample37,157,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample38,161,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample39,142,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample4,151,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample40,151,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample41,164,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample42,158,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample43,151,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample5,158,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample6,151,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample7,157,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample8,153,0
f429c51a-5e88-4ec7-80f9-03f0457c664b/sample9,150,0
f431d222-eedb-4ea5-8fe3-dd07c7f430ba/sample30,137,0
f431d222-eedb-4ea5-8fe3-dd07c7f430ba/sample1,129,0
f431d222-eedb-4ea5-8fe3-dd07c7f430ba/sample10,141,0
