identifier,pitch,sex
eval_ejlbh,131,0
eval_ejpan,188,1
eval_ekbcj,205,1
eval_ekglq,129,1
eval_elcyz,162,0
eval_eldcm,129,0
eval_elqln,134,0
eval_elscg,113,0
eval_elyge,189,1
eval_elzmj,112,0
eval_emald,211,1
eval_sablz,186,0
eval_saddk,178,0
eval_sahcj,105,0
eval_samxk,188,1
eval_sasfh,133,1
eval_savxj,129,0
eval_sawbv,112,0
eval_sbbef,232,1
eval_sbgpz,157,1
eval_sbpco,199,1
eval_sbtkt,150,0
eval_sbtlt,174,1
eval_sbviv,193,1
eval_scaft,198,0
eval_scbcf,203,0
eval_sccnp,174,1
eval_scfai,205,1
eval_scurw,120,0
eval_scvke,148,0
eval_sczac,113,0
eval_sdndu,155,0
eval_sdxsl,133,0
eval_sdzkm,118,0
eval_sepns,116,0
eval_cngmo,190,0
eval_cnkjm,170,1
eval_cnpmf,144,0
eval_cnwhw,108,0
eval_cnwww,140,0
eval_cokag,98,0
eval_coygu,219,1
eval_cpbuf,152,0
eval_cpdaw,174,1
eval_cpgpu,176,1
eval_cphuc,104,0
eval_cpmbh,114,0
eval_cpsat,137,0
eval_cpypj,152,0
eval_cqaxf,125,0
eval_cqlin,139,0
eval_cqlxc,162,1
eval_cqwuk,216,1
eval_cqzjd,184,1
eval_crehw,158,0
eval_crelz,165,0
eval_crgfm,180,0
eval_crjpk,182,0
eval_crmty,190,1
eval_cruke,192,1
eval_crxut,176,0
eval_cryto,154,0
eval_cshcm,155,1
eval_wnhix,200,1
eval_wocpv,172,1
eval_wohgo,148,0
eval_wolkc,107,0
eval_wonpk,129,0
eval_wopuz,165,0
eval_wopwc,211,1
eval_woxcg,216,1
eval_wozll,213,1
eval_wpdgj,187,0
eval_wpjfi,125,0
eval_wplpm,170,0
eval_wpncj,208,1
eval_wqnxz,198,1
eval_wqowc,211,1
eval_wqqll,150,0
eval_wqwmm,96,0
eval_wqzbl,135,0
eval_wrdto,117,0
eval_wrfjr,150,0
eval_wrjph,157,1
eval_wsgje,152,0
eval_wsjnk,186,1
eval_wsjqx,150,0
eval_wspmr,182,1
eval_wtgpd,152,0
eval_wtjcy,176,0
eval_aklxs,143,0
eval_aknhx,200,1
eval_akriy,140,0
eval_akwcn,119,0
eval_alosz,122,0
eval_alvpb,107,0
eval_amacv,185,0
eval_amlhd,158,1
eval_amlyy,182,1
eval_amtis,127,0
eval_anjaz,121,0
eval_anshb,107,0
eval_ansiz,110,0
eval_aogwf,213,1
eval_aoidd,118,0
eval_aonfn,203,1
eval_aopmo,143,0
eval_aouwu,180,1
eval_apbsq,158,0
eval_apcle,130,0
eval_apigq,136,0
eval_apraa,142,0
eval_aqbjy,152,0
eval_arfzm,213,1
eval_aries,143,0
eval_arjiq,119,0
eval_arrjk,139,0
eval_aruiz,180,1
eval_asoqg,180,0
eval_aspqn,111,0
eval_asqal,158,0
eval_asyel,225,1
eval_atdzv,104,0
eval_athav,125,0
eval_atkyk,180,0
eval_atpja,156,1
eval_atskf,163,0
eval_zkvax,195,1
eval_zlvmi,163,0
eval_zmcmx,137,0
eval_znfxu,180,0
eval_zngug,126,0
eval_znvev,110,0
eval_zobdr,139,0
eval_zoiqs,150,0
eval_zoknd,108,0
eval_zooty,111,0
eval_zouln,176,1
eval_zpdfd,173,0
eval_zpjtl,219,1
eval_zplag,198,1
eval_zpyuo,137,0
eval_zqbku,122,0
eval_zqfgu,142,0
eval_zqkug,208,1
eval_zqrhh,208,1
eval_zryha,213,1
eval_zscvw,129,0
eval_jhqwf,140,0
eval_jifyz,110,0
eval_jindq,188,1
eval_jivzj,147,0
eval_jjazt,113,0
eval_jjiib,96,0
eval_jjnid,117,0
eval_jjree,174,1
eval_jjrll,154,0
eval_jkerr,180,0
eval_jkigu,148,0
eval_jkkzl,128,0
eval_jktuu,168,0
eval_jkwnq,186,0
eval_jkwzv,129,0
eval_jlhbc,200,1
eval_jlixk,134,0
eval_jmcho,178,0
eval_jmmuu,203,1
eval_jmrgp,204,1
eval_hyhmn,129,0
eval_hysqh,128,0
eval_hyurh,200,1
eval_hyutb,145,0
eval_hyyoa,170,0
eval_hyzam,154,0
eval_hzwur,174,1
eval_iaihi,180,1
eval_ialzb,188,1
eval_iarrq,123,0
eval_iatzq,106,0
eval_iaujh,126,0
eval_iaynp,176,0
eval_ibsos,170,1
eval_ibynl,124,0
eval_ideaf,154,0
eval_idmbr,101,0
eval_idnfv,119,0
eval_idnra,193,1
eval_idnwu,193,1
eval_idqbn,198,0
eval_idtmo,145,0
eval_idyxd,168,0
eval_ieoxq,198,1
eval_iesla,180,1
eval_ievcq,184,0
eval_iewys,180,1
eval_ifbjq,145,1
eval_ifdfk,145,0
eval_iffpi,110,0
eval_ifuot,106,0
eval_iggkd,168,0
eval_iggvm,157,1
eval_hjbiq,162,1
eval_hjdxz,163,0
eval_hjgav,143,1
eval_hjkzn,114,0
eval_hjkzp,211,1
eval_hjloe,147,0
eval_hjqji,125,0
eval_hjuis,139,0
eval_hkhef,145,0
eval_hkjla,125,0
eval_hkmgv,188,1
eval_hkram,120,0
eval_hkrzi,182,1
eval_hlelg,176,1
eval_hlfrt,157,0
eval_hlmxx,127,0
eval_hlojf,145,0
eval_hmlkw,188,1
eval_hmoac,205,0
eval_hmrby,188,1
eval_hmveu,167,1
eval_hmwqo,182,1
eval_hmyev,131,0
eval_hmzdf,136,0
eval_hnbvg,134,0
eval_invoe,120,0
eval_ioakx,147,0
eval_iojkw,178,0
eval_iokes,150,1
eval_iopvs,140,0
eval_ioqtq,103,0
eval_iorex,211,1
eval_ioues,133,0
eval_iovgj,154,0
eval_iozqk,170,1
eval_ipjzy,111,0
eval_iptxk,98,0
eval_ipuzb,192,0
eval_ipvmq,133,0
eval_ipykb,126,0
eval_ipyuy,128,0
eval_iqemh,198,1
eval_iqhsn,147,0
eval_iqwre,170,1
eval_iqwts,119,0
eval_ircoj,172,0
eval_irgef,167,1
eval_yajzs,142,0
eval_yaptn,170,1
eval_yasow,121,0
eval_yaspm,176,1
eval_yaxsm,208,1
eval_ybdmj,219,1
eval_ybmdt,186,1
eval_ybylc,114,0
eval_ycjch,142,0
eval_ycmfy,178,0
eval_ycmwp,172,1
eval_ycqkc,186,1
eval_yddmi,130,0
eval_ydeol,144,0
eval_ydkxy,159,1
eval_ydvnx,170,1
eval_ydwut,114,0
eval_ydwzo,172,1
eval_ydwzt,208,1
eval_yeaqb,140,0
eval_yfato,195,1
eval_yfayx,132,0
eval_yfpdn,216,1
eval_yfrzf,127,0
eval_yfskh,176,0
eval_yfybz,229,1
eval_yfyvu,182,1
eval_yfywx,152,0
eval_yfzlp,113,0
eval_ygehi,157,0
eval_yglco,134,0
eval_ygmoi,172,0
eval_ygrfd,148,0
eval_yhhpj,167,1
eval_nokce,190,0
eval_nolfp,116,0
eval_nomkr,200,0
eval_nonrb,152,0
eval_noral,198,1
eval_nphen,110,0
eval_nporz,108,0
eval_npyfz,144,0
eval_nqadf,157,0
eval_nqgsk,124,0
eval_nqkuq,144,0
eval_nqyqn,132,0
eval_nrmkv,182,1
eval_nrnia,155,0
eval_nrvya,188,1
eval_nsdyv,133,0
eval_ntero,137,0
eval_ntklk,208,1
eval_ntnop,178,0
eval_ntroi,195,1
eval_ntslm,148,0
eval_nttjb,182,0
eval_nucdf,124,0
eval_nudwk,158,0
eval_nudxy,155,0
eval_nufmo,128,0
eval_nujrh,186,0
eval_numgw,193,0
eval_jzsrh,104,0
eval_kaecy,178,0
eval_kaflu,150,0
eval_kaise,203,1
eval_kajni,186,1
eval_kakks,147,0
eval_kakoc,184,1
eval_kbiiz,148,1
eval_kbkjv,182,0
eval_kbnle,203,1
eval_kbrot,128,0
eval_kcrii,219,1
eval_kctup,163,0
eval_kdalj,172,0
eval_kdaxy,183,1
eval_kdetc,155,0
eval_kdicw,120,0
eval_kdkdq,150,1
eval_kdwoa,124,0
eval_kehnn,104,0
eval_kekbs,107,0
eval_kewas,166,0
eval_kewbf,118,0
eval_kewyd,184,0
eval_kfdmq,157,0
eval_kffro,203,1
eval_kfids,182,1
eval_kfiid,152,1
eval_kfpwq,193,1
eval_kglhy,100,0
eval_kgsij,116,0
eval_kgxxr,111,0
eval_bcchp,122,0
eval_bcgfd,139,0
eval_bclvd,115,0
eval_bdsbw,188,1
eval_bdvwu,157,0
eval_bdwvl,165,1
eval_bdztf,138,0
eval_belcn,133,0
eval_beljn,121,0
eval_bfeib,172,0
eval_bgcuf,188,1
eval_bgjap,158,0
eval_bgqzz,188,1
eval_bhaer,119,0
eval_bhbnx,160,1
eval_bhbwq,150,1
eval_bhkzx,142,0
eval_bhrph,151,0
eval_bhtdc,168,1
eval_bhxkk,165,0
eval_biyxx,190,1
eval_bjadm,132,1
eval_bjapb,144,1
eval_bjtvk,160,0
eval_bjxad,137,0
eval_bkhbh,119,0
eval_bkjir,117,0
eval_bklgt,208,1
eval_bkrwc,148,0
eval_bkysn,138,0
eval_blanj,211,0
eval_blvfe,103,0
eval_blwfb,119,0
eval_blwfl,205,0
eval_blyzy,175,0
eval_bmfdg,229,1
eval_bmjgp,110,0
eval_bmjor,167,1
eval_vwrhg,124,0
eval_vxgsc,184,1
eval_vxirr,151,0
eval_vxjdq,99,0
eval_vxmrd,211,0
eval_vxynk,163,0
eval_vybkm,184,0
eval_vyqdh,143,0
eval_vyrlk,133,0
eval_vywmb,180,1
eval_vyxgb,144,0
eval_vzjza,121,0
eval_vzlgf,190,1
eval_vzrit,211,1
eval_vzuos,148,1
eval_vzwuv,165,0
eval_wanod,203,1
eval_waoku,115,0
eval_wbvxu,139,0
eval_wckdp,182,0
eval_wdehs,105,0
eval_wdfiu,125,0
eval_wdhap,123,0
eval_wdisv,203,1
eval_wdmmc,110,0
eval_wdutm,198,0
eval_wecdu,213,1
eval_wefnf,193,1
eval_wenhd,118,0
eval_weshh,178,1
eval_weshk,138,0
eval_qlfuy,150,0
eval_qlivm,157,0
eval_qlynp,163,0
eval_qlytg,198,1
eval_qmikp,200,0
eval_qmpix,107,0
eval_qmqns,150,0
eval_qnals,188,1
eval_qnfxn,119,0
eval_qnipz,222,1
eval_qnjkt,118,0
eval_qnltn,155,0
eval_qnqrk,141,0
eval_qntls,133,0
eval_qnzhi,139,0
eval_qoayj,186,1
eval_qoyox,109,0
eval_qqcdg,103,1
eval_qqfqo,142,0
eval_qqjhu,190,1
eval_qqvmd,131,0
eval_qrdil,121,0
eval_qrnew,119,1
eval_qrpxf,174,1
eval_qryul,213,1
eval_qsvce,132,0
eval_qswsd,122,0
eval_qsyhr,174,0
eval_qtcpt,165,0
eval_qtriu,144,0
eval_quyqv,148,1
eval_qvfqf,198,1
eval_qviqz,116,0
eval_qvsxy,172,0
eval_qwcoe,114,0
eval_qwdft,165,0
eval_nzypc,155,0
eval_oabkg,132,0
eval_oaiec,123,0
eval_oaqdu,225,1
eval_oavlr,190,0
eval_oayqc,157,0
eval_obink,144,0
eval_obwnc,137,0
eval_ocbmd,145,0
eval_ocbqi,168,0
eval_ocbvh,139,0
eval_ocdhx,211,1
eval_ocedc,107,0
eval_ocphs,198,0
eval_ocyyj,208,1
eval_odazq,200,1
eval_odcbn,190,1
eval_odddw,165,1
eval_odeus,213,1
eval_odfpc,131,1
eval_odoqd,178,1
eval_odqul,167,0
eval_odwgk,203,0
eval_oeizq,124,0
eval_xnmpe,147,0
eval_xnnzf,137,0
eval_xnpun,150,0
eval_xocwg,145,0
eval_xohiv,119,0
eval_xokol,99,0
eval_xoumr,170,1
eval_xozss,131,0
eval_xpcep,193,1
eval_xphih,131,0
eval_xpjgp,142,0
eval_xpjlk,130,0
eval_xplrm,155,0
eval_xpwdu,180,1
eval_xpwri,108,0
eval_xqcnd,148,0
eval_xqfmk,137,0
eval_xqmlu,182,1
eval_xqqjr,198,0
eval_xqtvd,195,1
eval_xqwdk,160,0
eval_xqysg,111,0
eval_xrcfp,136,1
eval_xalsg,184,1
eval_xathy,174,1
eval_xaweb,180,1
eval_xbdrf,122,0
eval_xblwo,188,1
eval_xbnkg,198,1
eval_xbpyq,143,0
eval_xbszt,105,0
eval_xbwut,203,1
eval_xbyyr,190,1
eval_xcbfe,113,0
eval_xchaa,193,0
eval_xckra,188,0
eval_xcnvo,110,0
eval_xcylf,150,0
eval_xdasr,95,0
eval_xdnzx,167,1
eval_xdtst,117,0
eval_xdybr,102,0
eval_xdzjl,145,0
eval_xerfa,195,1
eval_xerpr,140,0
eval_xeujp,140,0
eval_xeuyb,182,1
eval_xeynd,203,1
eval_xfccu,225,1
eval_pzcsv,104,0
eval_pzpfi,136,0
eval_pzpzg,125,0
eval_pzqep,186,0
eval_pzsth,165,0
eval_pztus,152,0
eval_pzuic,163,1
eval_qaaof,170,0
eval_qadzm,99,0
eval_qaktd,119,0
eval_qalwp,115,0
eval_qanbx,151,0
eval_qayhf,163,1
eval_qayhj,98,0
eval_qazlp,98,0
eval_qbojm,150,1
eval_qbrus,133,0
eval_qbucd,170,0
eval_qbvwh,115,0
eval_qbzyy,142,0
eval_qcbdx,118,0
eval_qclqh,188,1
eval_qcuwj,121,0
eval_qcxbs,101,0
eval_tyrin,101,0
eval_udkma,198,1
eval_ujewn,120,0
eval_urixm,200,1
eval_uwiaa,104,0
eval_vauuw,168,1
eval_vhayh,144,0
eval_vlpbl,178,1
eval_vrgkx,186,1
eval_vwohw,136,0
eval_wesmy,168,1
eval_wnbpe,111,0
eval_wtojh,193,1
eval_xafql,120,0
eval_xhbqf,179,0
eval_xniar,176,1
eval_xreih,186,0
eval_xvmqu,178,0
eval_yaiwb,119,0
eval_yhkth,113,0
eval_yptpf,174,1
eval_ywmhp,104,0
eval_zenzt,138,0
eval_zkpao,127,0
eval_ztibz,180,1
eval_panud,113,0
eval_panwq,145,0
eval_paoyb,136,0
eval_paylp,144,0
eval_pbejm,184,1
eval_pbghn,168,1
eval_pbifx,203,1
eval_pbnfm,150,1
eval_pbqpw,150,0
eval_pcaef,147,0
eval_pcaqa,154,0
eval_pcfga,193,0
eval_pcntu,142,0
eval_pcyat,114,0
eval_pcycu,113,0
eval_pdecl,119,0
eval_pdhpy,180,0
eval_pdpqg,203,1
eval_pebci,108,0
eval_pefjz,219,1
eval_pekxr,145,0
eval_peohf,100,0
eval_peoyx,133,0
eval_permr,170,1
eval_pfbmr,195,1
eval_pfbtk,203,1
eval_pfgcg,140,0
eval_mnhmy,132,0
eval_mnicm,181,0
eval_mnvrt,158,0
eval_mnwfy,100,0
eval_mpjjr,195,0
eval_mpuml,137,0
eval_mpyxu,188,1
eval_mqhdq,106,0
eval_mrhrf,128,0
eval_mslrc,165,1
eval_msmoh,134,0
eval_mtghs,208,1
eval_mticq,186,1
eval_mtnxv,172,1
eval_muadf,131,0
eval_mujdr,229,1
eval_mutii,198,1
eval_mvegm,190,0
eval_mvhgl,195,1
eval_mvhhk,174,1
eval_mvidw,109,0
eval_mvzye,186,1
eval_mwcut,198,1
eval_mwfyr,193,0
eval_mwplq,133,0
eval_mwtua,216,1
eval_koiaf,203,1
eval_kolnv,172,1
eval_kopul,123,0
eval_koqce,186,0
eval_kowqd,145,0
eval_koxyq,117,0
eval_koybi,136,0
eval_kozzj,184,1
eval_kpgea,176,1
eval_kplif,195,0
eval_kpzvw,134,0
eval_kqcnl,137,0
eval_kqhdf,109,0
eval_kqpgw,123,0
eval_kqylc,160,0
eval_krabj,113,0
eval_krbll,188,1
eval_krosk,198,1
eval_krxrz,183,0
eval_ksfem,115,0
eval_ksiue,165,1
eval_ksswy,111,0
eval_ktgsk,111,0
eval_ktjnc,127,0
eval_kuemg,145,0
eval_kunjv,186,1
eval_gwtpi,160,0
eval_hcnhh,144,1
eval_hivan,203,1
eval_hnnkz,205,1
eval_hyedo,144,0
eval_igocz,190,1
eval_intnw,103,0
eval_iroas,188,1
eval_ivyxz,195,1
eval_jczxc,203,1
eval_jhnzb,167,0
eval_jngfd,123,0
eval_jsbrj,115,0
eval_jzqbd,140,0
eval_kgyan,120,0
eval_kohno,134,0
eval_kuqai,108,0
eval_kzqur,150,0
eval_lcwwb,178,0
eval_lhusg,119,0
eval_lqyyd,138,0
eval_lvcid,145,1
eval_lzmpi,200,1
eval_meuiv,116,0
eval_mmvdf,190,1
eval_ujftu,175,1
eval_ujlyy,190,1
eval_ujqhc,151,0
eval_ujrjx,136,0
eval_ujrsv,184,1
eval_ukmhm,150,0
eval_ulytv,203,0
eval_umhkv,127,0
eval_umqzh,134,0
eval_umtxq,186,1
eval_unahy,140,0
eval_unbaq,114,0
eval_uncfs,186,0
eval_unsdk,130,0
eval_unuif,126,0
eval_unxkj,158,1
eval_uojwl,160,0
eval_uojzp,203,0
eval_uoqbd,180,0
eval_upriy,148,0
eval_uqvzi,172,0
eval_urhae,166,0
eval_drrpk,190,0
eval_drzbt,133,0
eval_dscih,165,0
eval_dsfub,158,0
eval_dshkx,168,0
eval_dslem,184,0
eval_dsmji,167,0
eval_dsqbv,222,1
eval_dtqri,160,0
eval_dtyrh,139,0
eval_dulfh,125,0
eval_dundv,140,0
eval_dupbu,156,0
eval_dutfr,195,1
eval_duucr,172,0
eval_duvqm,136,0
eval_duzka,203,1
eval_dvfap,152,0
eval_dvfpj,132,0
eval_dvjwg,180,0
eval_dvlsm,138,0
eval_dvqaa,144,0
eval_dvxxe,159,0
eval_dvzrj,209,1
eval_dvzvp,200,0
eval_dwxgs,148,0
eval_nelst,137,0
eval_nelxf,176,1
eval_nemlz,178,0
eval_neozt,116,0
eval_nergx,145,0
eval_nesft,111,1
eval_nfhpg,108,0
eval_nfnag,134,1
eval_nfuhs,182,1
eval_nfukf,140,0
eval_nghxb,109,0
eval_ngpfu,182,0
eval_ngpum,211,1
eval_ngyhi,163,0
eval_nhbif,126,0
eval_nhbqs,206,1
eval_nhdws,165,1
eval_nhjtm,174,1
eval_nhqgu,114,0
eval_nhrop,129,0
eval_niaol,108,0
eval_nihtd,188,0
eval_ninrm,181,0
eval_niuch,162,0
eval_nizks,112,0
eval_niztz,216,1
eval_okrih,144,1
eval_okucg,162,0
eval_okzsz,161,0
eval_oleef,168,0
eval_olfue,125,0
eval_olguf,144,1
eval_olupp,110,0
eval_olwpi,105,0
eval_ondvv,208,0
eval_onkbh,151,0
eval_onnyz,176,0
eval_onoiv,211,1
eval_onrdy,137,0
eval_onwsh,121,0
eval_oocxu,200,1
eval_opgbo,174,0
eval_opxmo,167,0
eval_oqdcj,132,0
eval_oqqrm,195,1
eval_oqzqg,133,0
eval_orawg,115,0
eval_orcag,180,1
eval_ordjw,174,0
eval_orhhc,129,0
eval_orntq,190,1
eval_orpmw,155,0
eval_irslh,105,0
eval_islsh,172,0
eval_isnpk,144,0
eval_isnso,151,0
eval_isopr,180,1
eval_isoyi,203,1
eval_isral,170,1
eval_issor,115,0
eval_itppu,123,0
eval_iualb,113,0
eval_iuhpf,139,0
eval_iukep,218,1
eval_iusqg,119,1
eval_iuvpq,160,1
eval_iuwqa,121,0
eval_ivbqi,180,0
eval_iviky,174,0
eval_ivrdc,167,0
eval_ivvyf,143,0
eval_ivwow,125,0
eval_ivxqr,156,0
eval_lzuls,115,0
eval_lzzsu,213,1
eval_magsy,116,0
eval_majfq,127,0
eval_matqh,143,0
eval_maufm,115,0
eval_mazkv,137,0
eval_mbewo,110,0
eval_mbmhg,208,1
eval_mbrto,126,0
eval_mbzps,167,0
eval_mcais,168,0
eval_mccig,203,0
eval_mcitx,101,0
eval_mdbhe,154,0
eval_mddan,100,0
eval_mddnu,137,0
eval_mddqg,208,0
eval_mditx,134,0
eval_mdjjy,174,0
eval_mdygd,147,1
eval_mehtz,143,0
eval_meqcl,137,0
eval_meuiu,174,1
eval_pkjap,193,1
eval_pkmvu,117,0
eval_pkxgg,119,0
eval_plspt,133,0
eval_plvnj,129,0
eval_pmctb,150,0
eval_pmdmz,96,0
eval_pmfrq,120,0
eval_pmjrv,152,0
eval_pmqve,195,0
eval_pngir,137,0
eval_poazd,111,0
eval_pobkt,145,0
eval_pocxn,107,0
eval_pofat,176,0
eval_pohcy,180,0
eval_poltu,200,1
eval_posyy,124,0
eval_poysq,129,0
eval_ppajg,165,1
eval_ppbnp,131,0
eval_pplij,174,0
eval_esinb,182,1
eval_eslyj,184,1
eval_estuu,208,1
eval_esywt,113,0
eval_etbvg,211,1
eval_etitr,184,1
eval_etkfi,189,1
eval_ettrg,172,1
eval_eunyi,187,1
eval_eurdp,184,1
eval_evosg,163,1
eval_ewbfm,190,1
eval_ewluk,128,0
eval_ewmcr,170,0
eval_ewoyi,165,1
eval_ewtru,188,0
eval_ewwil,175,1
eval_ewwwv,96,0
eval_exdrn,110,0
eval_exlua,137,0
eval_exotw,138,0
eval_eyobe,151,0
eval_eypol,132,0
eval_eyqtp,127,0
eval_tzejm,137,0
eval_uacnf,107,0
eval_uagxo,99,0
eval_uaimm,180,0
eval_uapwq,136,0
eval_uaqug,114,0
eval_ubaui,101,0
eval_ubkus,160,0
eval_ubsqm,104,0
eval_ucgtu,139,0
eval_uciyw,150,0
eval_ucnqj,222,1
eval_ucogh,195,1
eval_ucpes,98,0
eval_ucqiz,107,0
eval_ucvlx,144,0
eval_ucyrg,205,1
eval_udcnp,129,0
eval_udfbg,118,0
eval_udfcv,110,0
eval_udhwr,186,1
eval_udiih,170,1
eval_syoyl,138,0
eval_syxnj,178,0
eval_szmwk,108,0
eval_tadae,190,1
eval_tafus,180,1
eval_taiub,186,1
eval_tanhq,133,0
eval_tapks,174,1
eval_tbyas,115,0
eval_tchtr,188,1
eval_tcody,208,1
eval_tcusb,116,0
eval_tcvwb,205,1
eval_tczfj,113,0
eval_tdhnf,101,0
eval_tdzpp,143,0
eval_telnd,127,0
eval_teonr,160,0
eval_tevjd,219,1
eval_tewri,116,0
eval_tezyr,186,1
eval_tfhwf,211,0
eval_tfnja,163,0
eval_ffefe,200,0
eval_ffffq,143,0
eval_ffhix,178,1
eval_ffkpx,160,0
eval_ffmqm,109,0
eval_ffwtb,176,0
eval_fgdzt,222,1
eval_fgeqp,195,1
eval_fgfxl,160,1
eval_fghgp,193,1
eval_fgzqp,132,0
eval_fhslx,219,1
eval_fhvgs,190,1
eval_fiacb,155,1
eval_figeg,126,0
eval_filcg,145,0
eval_fiunf,186,0
eval_fiyqe,157,1
eval_fizzu,188,1
eval_fjirs,170,0
eval_fjizw,143,0
eval_fjjys,112,0
eval_fjpzs,95,0
eval_fjxph,188,1
eval_yqdof,163,0
eval_yrceq,106,0
eval_yrfkp,96,0
eval_yrgcd,168,0
eval_yrkle,139,0
eval_yrnqr,172,0
eval_yrrmm,159,0
eval_yruck,100,0
eval_yrxdv,168,1
eval_ysarc,126,0
eval_yscjs,142,0
eval_ytjcr,184,1
eval_ytjqt,152,0
eval_ytmyz,180,1
eval_ytpbq,127,0
eval_ytqoq,125,0
eval_yujjl,136,0
eval_yuphk,168,0
eval_yusmm,118,0
eval_yvadz,123,0
eval_yvess,151,0
eval_yvivq,115,0
eval_yvkcq,160,0
eval_ywhbp,183,0
eval_ywmbr,129,0
eval_tmphg,157,0
eval_tmsln,216,1
eval_tmtlf,162,1
eval_tmujw,151,1
eval_tmzve,108,0
eval_tnhyj,180,1
eval_tnqjo,145,1
eval_tntmp,190,1
eval_tnytn,152,0
eval_tnzxx,112,0
eval_toayf,211,1
eval_todhb,176,1
eval_tolpu,131,0
eval_topmv,139,0
eval_torso,142,0
eval_tovcw,114,0
eval_toyzr,200,1
eval_tpexj,203,1
eval_tphru,140,0
eval_tppgo,193,0
eval_tpvqi,190,0
eval_tpzab,154,1
eval_tqkzk,172,1
eval_tqvuh,126,0
eval_snmrk,119,0
eval_snvfy,119,0
eval_sodlb,178,1
eval_soino,155,1
eval_sojnr,109,0
eval_sojxg,129,0
eval_sokwf,176,1
eval_sonju,200,1
eval_souqp,205,1
eval_spdht,132,0
eval_splvj,144,0
eval_sqvbn,167,0
eval_sqwbm,188,1
eval_srcyo,158,0
eval_srfbq,179,0
eval_srhhs,172,0
eval_srqnl,147,0
eval_srzmv,150,1
eval_ssawb,193,1
eval_sskqn,175,0
eval_sthqn,125,0
eval_sthsf,131,0
eval_strfz,133,1
eval_gmprp,133,0
eval_gmqyd,134,0
eval_gmrvy,130,0
eval_gmtqx,143,0
eval_gniae,198,1
eval_gnijm,118,0
eval_gnkiu,134,0
eval_gnnds,213,0
eval_gnopa,174,1
eval_gnumd,131,0
eval_goasi,155,0
eval_gonyz,154,1
eval_gosdp,110,0
eval_gowjl,166,0
eval_goxqw,165,0
eval_gpgfg,117,0
eval_gpntr,134,0
eval_gpqaz,158,0
eval_gpqbb,211,1
eval_sfiwm,152,0
eval_sfmnj,119,0
eval_sfpnh,123,0
eval_sfsmk,151,0
eval_sfvyi,219,1
eval_sfzsu,155,0
eval_sggio,208,1
eval_sgqzx,166,0
eval_sgxma,170,1
eval_shghm,138,0
eval_shnqu,110,0
eval_sifll,157,0
eval_siiek,110,0
eval_sinoc,143,1
eval_siqom,193,0
eval_siqxb,193,1
eval_sirkt,100,0
eval_sitvd,170,1
eval_sivxr,147,0
eval_siwhx,165,0
eval_sjegc,160,0
eval_sjhuv,152,1
eval_vhgpi,178,1
eval_vhhnk,167,0
eval_vhlqi,96,0
eval_vhmbr,172,1
eval_vhoam,127,0
eval_vhsjj,125,0
eval_vhsxu,193,1
eval_vhygg,211,1
eval_vipvu,182,0
eval_viupy,119,0
eval_vjcdh,120,0
eval_vjivt,162,0
eval_vjsas,110,0
eval_vjtaf,103,0
eval_vkmxl,152,0
eval_vkowf,168,1
eval_vkthc,119,0
eval_vlewo,195,1
eval_vljkn,127,0
eval_vlllj,198,1
eval_vllmj,168,1
eval_fotuj,113,0
eval_fpokm,162,1
eval_fppfq,195,1
eval_fpvqc,144,0
eval_fqafe,190,0
eval_fqccg,113,0
eval_fqdqj,142,0
eval_fqpdb,140,0
eval_fqudz,151,0
eval_fqwzk,158,0
eval_fqypk,102,0
eval_frlip,120,0
eval_frqbh,178,1
eval_fsavp,142,0
eval_fsjpu,222,1
eval_fsqfm,168,0
eval_fthgv,179,0
eval_fthrr,190,0
eval_ftzpc,152,1
eval_fuobc,128,0
eval_fuuce,127,0
eval_fuvtc,148,0
eval_dasqc,195,1
eval_davfb,142,0
eval_dawll,154,1
eval_dbaat,185,0
eval_dcmpj,165,1
eval_dcppn,190,0
eval_dcrmu,188,1
eval_dcsxa,151,1
eval_dcsxb,108,0
eval_dcvva,132,0
eval_dcwdm,186,1
eval_dddjk,168,1
eval_ddign,158,0
eval_ddlkh,129,0
eval_ddskf,208,1
eval_ddsmn,167,0
eval_deboq,148,0
eval_debsz,127,0
eval_dedpu,167,0
eval_dehob,121,0
eval_deiqa,118,0
eval_aevrk,200,1
eval_afbuj,130,0
eval_afkxf,148,0
eval_afocl,182,0
eval_afxky,193,1
eval_agmiq,117,0
eval_agydj,160,0
eval_ahgsy,162,0
eval_ahjpb,140,1
eval_ahygl,111,0
eval_aibwk,95,0
eval_aigus,168,0
eval_aiidk,167,0
eval_ailbc,120,0
eval_ainhn,155,0
eval_aipxi,130,0
eval_airei,176,0
eval_ajnqy,116,0
eval_ajtul,176,1
eval_rawaw,101,0
eval_raztf,141,0
eval_rbdoy,115,0
eval_rbhzg,145,0
eval_rbkkz,140,0
eval_rbqfe,142,0
eval_rbtgb,184,1
eval_rbyhj,186,1
eval_rcbeg,142,1
eval_rcrgi,114,0
eval_rddrc,148,1
eval_rdfho,108,0
eval_rdidf,182,1
eval_rdogt,140,0
eval_rduth,124,0
eval_rdwms,160,0
eval_rdzox,176,1
eval_rebsb,182,1
eval_rejur,174,0
eval_rejzt,117,0
eval_reozg,126,0
eval_rfelv,136,0
eval_rfgmr,137,0
eval_rfmmc,128,0
eval_rftdg,186,1
eval_ztjnq,211,0
