identifier,pitch,sex
cmu_us_awb_arctic_a0105,140,0
cmu_us_awb_arctic_a0199,148,0
cmu_us_awb_arctic_a0480,134,0
cmu_us_awb_arctic_b0465,145,0
cmu_us_awb_arctic_a0443,134,0
cmu_us_awb_arctic_a0136,155,0
cmu_us_awb_arctic_b0351,142,0
cmu_us_awb_arctic_a0549,148,0
cmu_us_awb_arctic_b0224,130,0
cmu_us_awb_arctic_a0300,152,0
cmu_us_awb_arctic_a0235,147,0
cmu_us_awb_arctic_a0526,144,0
cmu_us_awb_arctic_a0487,144,0
cmu_us_awb_arctic_b0413,142,0
cmu_us_awb_arctic_a0015,126,0
cmu_us_awb_arctic_b0017,143,0
cmu_us_awb_arctic_a0078,128,0
cmu_us_awb_arctic_b0405,139,0
cmu_us_awb_arctic_b0274,131,0
cmu_us_awb_arctic_a0073,132,0
cmu_us_awb_arctic_a0573,147,0
cmu_us_awb_arctic_a0318,154,0
cmu_us_awb_arctic_b0359,138,0
cmu_us_awb_arctic_b0522,140,0
cmu_us_awb_arctic_a0523,145,0
cmu_us_awb_arctic_a0181,152,0
cmu_us_awb_arctic_a0595,144,0
cmu_us_awb_arctic_a0435,137,0
cmu_us_awb_arctic_a0338,150,0
cmu_us_awb_arctic_a0519,145,0
cmu_us_awb_arctic_a0029,131,0
cmu_us_awb_arctic_b0458,139,0
cmu_us_awb_arctic_b0211,131,0
cmu_us_awb_arctic_a0097,133,0
cmu_us_awb_arctic_a0134,147,0
cmu_us_awb_arctic_b0364,138,0
cmu_us_awb_arctic_a0498,147,0
cmu_us_awb_arctic_a0239,148,0
cmu_us_awb_arctic_b0006,137,0
cmu_us_awb_arctic_b0426,134,0
cmu_us_awb_arctic_a0214,143,0
cmu_us_awb_arctic_a0075,129,0
cmu_us_awb_arctic_a0515,140,0
cmu_us_awb_arctic_a0017,130,0
cmu_us_awb_arctic_a0030,126,0
cmu_us_awb_arctic_b0019,155,0
cmu_us_awb_arctic_a0286,148,0
cmu_us_awb_arctic_b0471,136,0
cmu_us_awb_arctic_a0303,144,0
cmu_us_awb_arctic_a0312,146,0
cmu_us_awb_arctic_b0241,122,0
cmu_us_awb_arctic_b0440,133,0
cmu_us_awb_arctic_b0172,136,0
cmu_us_awb_arctic_a0210,153,0
cmu_us_awb_arctic_a0211,144,0
cmu_us_awb_arctic_a0496,142,0
cmu_us_awb_arctic_b0324,139,0
cmu_us_awb_arctic_a0385,151,0
cmu_us_awb_arctic_b0430,137,0
cmu_us_awb_arctic_a0536,140,0
cmu_us_awb_arctic_a0327,150,0
cmu_us_awb_arctic_a0280,148,0
cmu_us_awb_arctic_b0457,144,0
cmu_us_awb_arctic_a0370,148,0
cmu_us_awb_arctic_a0357,140,0
cmu_us_awb_arctic_a0450,142,0
cmu_us_awb_arctic_a0175,152,0
cmu_us_awb_arctic_b0111,128,0
cmu_us_awb_arctic_b0360,140,0
cmu_us_awb_arctic_b0422,133,0
cmu_us_awb_arctic_a0248,142,0
cmu_us_awb_arctic_a0296,151,0
cmu_us_awb_arctic_a0019,128,0
cmu_us_awb_arctic_b0208,132,0
cmu_us_awb_arctic_b0001,142,0
cmu_us_awb_arctic_a0133,148,0
cmu_us_awb_arctic_a0315,150,0
cmu_us_awb_arctic_b0190,126,0
cmu_us_awb_arctic_a0550,144,0
cmu_us_awb_arctic_b0407,138,0
cmu_us_awb_arctic_b0210,128,0
cmu_us_awb_arctic_a0154,148,0
cmu_us_awb_arctic_a0021,137,0
cmu_us_awb_arctic_b0479,148,0
cmu_us_awb_arctic_a0080,132,0
cmu_us_awb_arctic_a0194,150,0
cmu_us_awb_arctic_b0325,143,0
cmu_us_awb_arctic_a0114,140,0
cmu_us_awb_arctic_a0347,155,0
cmu_us_awb_arctic_a0122,145,0
cmu_us_awb_arctic_a0035,131,0
cmu_us_awb_arctic_b0246,138,0
cmu_us_awb_arctic_b0454,140,0
cmu_us_awb_arctic_a0089,136,0
cmu_us_awb_arctic_a0317,150,0
cmu_us_awb_arctic_b0336,137,0
cmu_us_awb_arctic_b0418,130,0
cmu_us_awb_arctic_a0455,140,0
cmu_us_awb_arctic_b0248,127,0
cmu_us_awb_arctic_b0253,134,0
cmu_us_awb_arctic_b0288,144,0
cmu_us_awb_arctic_b0445,136,0
cmu_us_awb_arctic_b0129,137,0
cmu_us_awb_arctic_b0116,131,0
cmu_us_awb_arctic_b0007,142,0
cmu_us_awb_arctic_b0238,122,0
cmu_us_awb_arctic_b0109,127,0
cmu_us_awb_arctic_a0568,140,0
cmu_us_awb_arctic_a0378,147,0
cmu_us_awb_arctic_a0096,130,0
cmu_us_awb_arctic_b0266,133,0
cmu_us_awb_arctic_a0087,124,0
cmu_us_awb_arctic_a0560,147,0
cmu_us_awb_arctic_b0083,136,0
cmu_us_awb_arctic_a0071,125,0
cmu_us_awb_arctic_a0505,140,0
cmu_us_awb_arctic_b0498,140,0
cmu_us_awb_arctic_b0512,142,0
cmu_us_awb_arctic_a0561,151,0
cmu_us_awb_arctic_b0368,135,0
cmu_us_awb_arctic_a0500,147,0
cmu_us_awb_arctic_a0129,148,0
cmu_us_awb_arctic_a0458,140,0
cmu_us_awb_arctic_a0253,152,0
cmu_us_awb_arctic_b0427,133,0
cmu_us_awb_arctic_a0213,155,0
cmu_us_awb_arctic_a0161,151,0
cmu_us_awb_arctic_a0206,155,0
cmu_us_awb_arctic_b0073,128,0
cmu_us_awb_arctic_b0538,142,0
cmu_us_awb_arctic_b0237,133,0
cmu_us_awb_arctic_b0421,134,0
cmu_us_awb_arctic_a0567,142,0
cmu_us_awb_arctic_b0169,139,0
cmu_us_awb_arctic_b0012,147,0
cmu_us_awb_arctic_a0361,158,0
cmu_us_awb_arctic_a0574,145,0
cmu_us_awb_arctic_b0094,132,0
cmu_us_awb_arctic_b0100,127,0
cmu_us_awb_arctic_a0553,136,0
cmu_us_awb_arctic_a0380,140,0
cmu_us_awb_arctic_b0087,134,0
cmu_us_awb_arctic_a0326,150,0
cmu_us_awb_arctic_a0145,148,0
cmu_us_awb_arctic_a0066,139,0
cmu_us_awb_arctic_a0230,154,0
cmu_us_awb_arctic_b0239,131,0
cmu_us_awb_arctic_a0554,140,0
cmu_us_awb_arctic_a0111,138,0
cmu_us_awb_arctic_a0390,155,0
cmu_us_awb_arctic_b0529,144,0
cmu_us_awb_arctic_b0096,128,0
cmu_us_awb_arctic_a0183,151,0
cmu_us_awb_arctic_a0148,147,0
cmu_us_awb_arctic_b0126,129,0
cmu_us_awb_arctic_a0124,139,0
cmu_us_awb_arctic_b0153,132,0
cmu_us_awb_arctic_a0274,150,0
cmu_us_awb_arctic_a0459,145,0
cmu_us_awb_arctic_a0054,127,0
cmu_us_awb_arctic_b0516,139,0
cmu_us_awb_arctic_b0306,144,0
cmu_us_awb_arctic_a0319,149,0
cmu_us_awb_arctic_b0472,145,0
cmu_us_awb_arctic_b0076,131,0
cmu_us_awb_arctic_b0487,137,0
cmu_us_awb_arctic_b0327,152,0
cmu_us_awb_arctic_a0251,145,0
cmu_us_awb_arctic_b0226,132,0
cmu_us_awb_arctic_b0461,144,0
cmu_us_awb_arctic_b0481,141,0
cmu_us_awb_arctic_b0478,145,0
cmu_us_awb_arctic_a0179,155,0
cmu_us_awb_arctic_b0066,125,0
cmu_us_awb_arctic_b0101,124,0
cmu_us_awb_arctic_a0373,154,0
cmu_us_awb_arctic_a0094,134,0
cmu_us_awb_arctic_b0186,132,0
cmu_us_awb_arctic_b0541,147,0
cmu_us_awb_arctic_b0214,130,0
cmu_us_awb_arctic_a0316,142,0
cmu_us_awb_arctic_a0003,132,0
cmu_us_awb_arctic_a0306,144,0
cmu_us_awb_arctic_a0418,138,0
cmu_us_awb_arctic_b0293,136,0
cmu_us_awb_arctic_b0260,134,0
cmu_us_awb_arctic_b0346,138,0
cmu_us_awb_arctic_a0104,152,0
cmu_us_awb_arctic_a0002,134,0
cmu_us_awb_arctic_b0222,132,0
cmu_us_awb_arctic_a0177,141,0
cmu_us_awb_arctic_a0156,153,0
cmu_us_awb_arctic_a0243,152,0
cmu_us_awb_arctic_a0570,145,0
cmu_us_awb_arctic_b0372,143,0
cmu_us_awb_arctic_a0504,132,0
cmu_us_awb_arctic_a0130,142,0
cmu_us_awb_arctic_b0042,120,0
cmu_us_awb_arctic_b0173,139,0
cmu_us_awb_arctic_a0320,147,0
cmu_us_awb_arctic_a0339,150,0
cmu_us_awb_arctic_a0509,140,0
cmu_us_awb_arctic_b0127,127,0
cmu_us_awb_arctic_b0052,126,0
cmu_us_awb_arctic_b0015,150,0
cmu_us_awb_arctic_a0220,145,0
cmu_us_awb_arctic_a0044,134,0
cmu_us_awb_arctic_b0467,145,0
cmu_us_awb_arctic_b0488,141,0
cmu_us_awb_arctic_a0576,154,0
cmu_us_awb_arctic_b0262,130,0
cmu_us_awb_arctic_a0193,152,0
cmu_us_awb_arctic_b0476,148,0
cmu_us_awb_arctic_a0493,150,0
cmu_us_awb_arctic_b0125,133,0
cmu_us_awb_arctic_b0353,139,0
cmu_us_awb_arctic_b0343,133,0
cmu_us_awb_arctic_b0025,138,0
cmu_us_awb_arctic_a0150,141,0
cmu_us_rms_arctic_b0502,106,0
cmu_us_rms_arctic_a0052,138,0
cmu_us_rms_arctic_b0453,103,0
cmu_us_rms_arctic_a0298,116,0
cmu_us_rms_arctic_b0192,105,0
cmu_us_rms_arctic_a0457,116,0
cmu_us_rms_arctic_a0419,104,0
cmu_us_rms_arctic_b0329,103,0
cmu_us_rms_arctic_a0502,102,0
cmu_us_rms_arctic_b0350,98,0
cmu_us_rms_arctic_a0565,100,0
cmu_us_rms_arctic_b0152,98,0
cmu_us_rms_arctic_b0254,105,0
cmu_us_rms_arctic_b0397,110,0
cmu_us_rms_arctic_b0340,108,0
cmu_us_rms_arctic_a0144,123,0
cmu_us_rms_arctic_b0118,113,0
cmu_us_rms_arctic_b0209,105,0
cmu_us_rms_arctic_b0115,104,0
cmu_us_rms_arctic_a0242,107,0
cmu_us_rms_arctic_b0384,105,0
cmu_us_rms_arctic_b0417,110,0
cmu_us_rms_arctic_a0507,98,0
cmu_us_rms_arctic_a0039,108,0
cmu_us_rms_arctic_a0386,101,0
cmu_us_rms_arctic_b0249,100,0
cmu_us_rms_arctic_a0146,117,0
cmu_us_rms_arctic_b0005,118,0
cmu_us_rms_arctic_b0272,110,0
cmu_us_rms_arctic_a0119,110,0
cmu_us_rms_arctic_b0225,101,0
cmu_us_rms_arctic_a0331,112,0
cmu_us_rms_arctic_b0404,103,0
cmu_us_rms_arctic_a0011,96,0
cmu_us_rms_arctic_b0097,103,0
cmu_us_rms_arctic_a0506,103,0
cmu_us_rms_arctic_a0452,105,0
cmu_us_rms_arctic_b0412,99,0
cmu_us_rms_arctic_a0252,99,0
cmu_us_rms_arctic_a0229,105,0
cmu_us_rms_arctic_a0132,152,0
cmu_us_rms_arctic_b0311,107,0
cmu_us_rms_arctic_a0444,107,0
cmu_us_rms_arctic_b0256,105,0
cmu_us_rms_arctic_a0195,102,0
cmu_us_rms_arctic_b0159,138,0
cmu_us_rms_arctic_b0220,119,0
cmu_us_rms_arctic_b0510,113,0
cmu_us_rms_arctic_a0085,105,0
cmu_us_rms_arctic_a0454,103,0
cmu_us_rms_arctic_b0235,101,0
cmu_us_rms_arctic_b0328,112,0
cmu_us_rms_arctic_b0018,140,0
cmu_us_rms_arctic_b0194,111,0
cmu_us_rms_arctic_b0040,103,0
cmu_us_rms_arctic_a0197,104,0
cmu_us_rms_arctic_b0319,105,0
cmu_us_rms_arctic_a0563,108,0
cmu_us_rms_arctic_b0213,108,0
cmu_us_rms_arctic_b0142,106,0
cmu_us_rms_arctic_b0032,113,0
cmu_us_rms_arctic_a0537,116,0
cmu_us_rms_arctic_a0264,112,0
cmu_us_rms_arctic_b0024,98,0
cmu_us_rms_arctic_b0528,115,0
cmu_us_rms_arctic_a0238,96,0
cmu_us_rms_arctic_b0369,110,0
cmu_us_rms_arctic_a0387,104,0
cmu_us_rms_arctic_b0136,100,0
cmu_us_rms_arctic_b0143,109,0
cmu_us_rms_arctic_b0197,102,0
cmu_us_rms_arctic_a0016,106,0
cmu_us_rms_arctic_a0462,111,0
cmu_us_rms_arctic_a0414,107,0
cmu_us_rms_arctic_a0026,98,0
cmu_us_rms_arctic_b0392,116,0
cmu_us_rms_arctic_b0482,107,0
cmu_us_rms_arctic_b0174,105,0
cmu_us_rms_arctic_b0179,101,0
cmu_us_rms_arctic_a0205,99,0
cmu_us_rms_arctic_b0257,104,0
cmu_us_rms_arctic_a0106,116,0
cmu_us_rms_arctic_a0041,109,0
cmu_us_rms_arctic_a0027,100,0
cmu_us_rms_arctic_a0520,124,0
cmu_us_rms_arctic_b0184,99,0
cmu_us_rms_arctic_a0402,107,0
cmu_us_rms_arctic_b0160,103,0
cmu_us_rms_arctic_b0514,99,0
cmu_us_rms_arctic_a0464,134,0
cmu_us_rms_arctic_b0215,105,0
cmu_us_rms_arctic_b0299,114,0
cmu_us_rms_arctic_b0189,103,0
cmu_us_rms_arctic_b0431,100,0
cmu_us_rms_arctic_a0256,98,0
cmu_us_rms_arctic_a0222,105,0
cmu_us_rms_arctic_a0028,106,0
cmu_us_rms_arctic_a0384,111,0
cmu_us_rms_arctic_a0363,104,0
cmu_us_rms_arctic_a0436,118,0
cmu_us_rms_arctic_b0503,105,0
cmu_us_rms_arctic_a0240,106,0
cmu_us_rms_arctic_b0376,113,0
cmu_us_rms_arctic_a0082,133,0
cmu_us_rms_arctic_b0114,107,0
cmu_us_rms_arctic_b0023,98,0
cmu_us_rms_arctic_b0393,101,0
cmu_us_rms_arctic_b0182,110,0
cmu_us_rms_arctic_b0147,119,0
cmu_us_rms_arctic_b0148,112,0
cmu_us_rms_arctic_a0393,94,0
cmu_us_rms_arctic_b0229,104,0
cmu_us_rms_arctic_a0212,126,0
cmu_us_rms_arctic_a0539,103,0
cmu_us_rms_arctic_a0517,113,0
cmu_us_rms_arctic_a0314,100,0
cmu_us_rms_arctic_a0081,119,0
cmu_us_rms_arctic_a0346,116,0
cmu_us_rms_arctic_b0057,113,0
cmu_us_rms_arctic_a0366,118,0
cmu_us_rms_arctic_a0216,107,0
cmu_us_rms_arctic_a0333,109,0
cmu_us_rms_arctic_a0037,101,0
cmu_us_rms_arctic_a0351,123,0
cmu_us_rms_arctic_b0449,109,0
cmu_us_rms_arctic_a0217,104,0
cmu_us_rms_arctic_b0059,120,0
cmu_us_rms_arctic_b0305,105,0
cmu_us_rms_arctic_a0088,100,0
cmu_us_rms_arctic_a0486,102,0
cmu_us_rms_arctic_a0279,124,0
cmu_us_rms_arctic_a0572,92,0
cmu_us_rms_arctic_a0376,124,0
cmu_us_rms_arctic_a0046,101,0
cmu_us_rms_arctic_a0416,107,0
cmu_us_rms_arctic_a0201,105,0
cmu_us_rms_arctic_a0259,113,0
cmu_us_rms_arctic_b0243,98,0
cmu_us_rms_arctic_b0438,97,0
cmu_us_rms_arctic_b0240,98,0
cmu_us_rms_arctic_b0280,105,0
cmu_us_rms_arctic_b0072,107,0
cmu_us_rms_arctic_a0401,102,0
cmu_us_rms_arctic_b0284,117,0
cmu_us_rms_arctic_a0382,109,0
cmu_us_rms_arctic_b0231,117,0
cmu_us_rms_arctic_a0153,122,0
cmu_us_rms_arctic_b0063,114,0
cmu_us_rms_arctic_b0201,106,0
cmu_us_rms_arctic_a0432,108,0
cmu_us_rms_arctic_b0022,109,0
cmu_us_rms_arctic_b0296,108,0
cmu_us_rms_arctic_a0590,113,0
cmu_us_rms_arctic_b0358,107,0
cmu_us_rms_arctic_b0098,105,0
cmu_us_rms_arctic_a0176,109,0
cmu_us_rms_arctic_a0055,116,0
cmu_us_rms_arctic_b0342,104,0
cmu_us_rms_arctic_b0161,107,0
cmu_us_rms_arctic_b0477,101,0
cmu_us_rms_arctic_a0547,105,0
cmu_us_rms_arctic_b0433,100,0
cmu_us_rms_arctic_b0500,110,0
cmu_us_rms_arctic_a0368,102,0
cmu_us_rms_arctic_a0375,110,0
cmu_us_rms_arctic_b0521,105,0
cmu_us_rms_arctic_b0524,106,0
cmu_us_rms_arctic_b0515,104,0
cmu_us_rms_arctic_b0428,107,0
cmu_us_rms_arctic_a0069,105,0
cmu_us_rms_arctic_b0419,107,0
cmu_us_rms_arctic_b0134,102,0
cmu_us_rms_arctic_a0138,110,0
cmu_us_rms_arctic_b0315,108,0
cmu_us_rms_arctic_b0345,94,0
cmu_us_rms_arctic_b0162,112,0
cmu_us_rms_arctic_a0077,113,0
cmu_us_rms_arctic_b0016,117,0
cmu_us_rms_arctic_a0489,101,0
cmu_us_rms_arctic_a0188,114,0
cmu_us_rms_arctic_b0424,105,0
cmu_us_rms_arctic_b0289,113,0
cmu_us_rms_arctic_b0064,105,0
cmu_us_rms_arctic_b0204,105,0
cmu_us_rms_arctic_b0415,101,0
cmu_us_rms_arctic_a0224,112,0
cmu_us_rms_arctic_b0349,100,0
cmu_us_rms_arctic_a0479,103,0
cmu_us_rms_arctic_b0093,121,0
cmu_us_rms_arctic_b0010,113,0
cmu_us_rms_arctic_b0429,107,0
cmu_us_rms_arctic_a0048,117,0
cmu_us_rms_arctic_b0539,117,0
cmu_us_rms_arctic_b0416,96,0
cmu_us_rms_arctic_a0151,107,0
cmu_us_rms_arctic_a0442,108,0
cmu_us_rms_arctic_a0345,121,0
cmu_us_rms_arctic_b0434,102,0
cmu_us_rms_arctic_a0447,100,0
cmu_us_rms_arctic_b0520,111,0
cmu_us_rms_arctic_a0372,119,0
cmu_us_rms_arctic_a0374,111,0
cmu_us_rms_arctic_b0504,105,0
cmu_us_rms_arctic_a0449,115,0
cmu_us_rms_arctic_a0475,117,0
cmu_us_rms_arctic_a0121,106,0
cmu_us_rms_arctic_b0271,110,0
cmu_us_rms_arctic_a0108,111,0
cmu_us_rms_arctic_a0456,115,0
cmu_us_rms_arctic_b0039,122,0
cmu_us_rms_arctic_a0391,111,0
cmu_us_rms_arctic_b0331,107,0
cmu_us_rms_arctic_a0518,105,0
cmu_us_rms_arctic_b0409,103,0
cmu_us_rms_arctic_b0292,98,0
cmu_us_rms_arctic_b0313,102,0
cmu_us_rms_arctic_b0247,103,0
cmu_us_rms_arctic_a0084,99,0
cmu_us_rms_arctic_b0396,103,0
cmu_us_rms_arctic_a0010,105,0
cmu_us_rms_arctic_b0205,107,0
cmu_us_rms_arctic_a0405,106,0
cmu_us_rms_arctic_a0379,114,0
cmu_us_rms_arctic_b0332,103,0
cmu_us_rms_arctic_a0116,110,0
cmu_us_rms_arctic_b0399,111,0
cmu_us_rms_arctic_b0443,99,0
cmu_us_rms_arctic_a0112,115,0
cmu_us_rms_arctic_a0200,107,0
cmu_us_rms_arctic_b0432,107,0
cmu_us_rms_arctic_b0387,111,0
cmu_us_rms_arctic_b0379,107,0
cmu_us_rms_arctic_b0202,113,0
cmu_us_rms_arctic_a0470,112,0
cmu_us_rms_arctic_a0495,103,0
cmu_us_rms_arctic_b0065,106,0
cmu_us_rms_arctic_b0234,103,0
cmu_us_rms_arctic_a0521,103,0
cmu_us_rms_arctic_b0027,105,0
cmu_us_rms_arctic_a0463,111,0
cmu_us_rms_arctic_a0589,116,0
cmu_us_rms_arctic_a0483,120,0
cmu_us_rms_arctic_a0241,108,0
cmu_us_rms_arctic_a0287,95,0
cmu_us_rms_arctic_b0294,102,0
cmu_us_rms_arctic_a0164,113,0
cmu_us_rms_arctic_a0139,107,0
cmu_us_rms_arctic_b0085,107,0
cmu_us_rms_arctic_a0005,105,0
cmu_us_rms_arctic_a0583,126,0
cmu_us_rms_arctic_b0154,107,0
cmu_us_rms_arctic_a0503,108,0
cmu_us_rms_arctic_a0355,126,0
cmu_us_rms_arctic_a0571,104,0
cmu_us_rms_arctic_a0511,99,0
cmu_us_rms_arctic_a0165,110,0
cmu_us_rms_arctic_b0357,99,0
cmu_us_rms_arctic_a0336,123,0
cmu_us_rms_arctic_b0334,105,0
cmu_us_rms_arctic_b0425,95,0
cmu_us_rms_arctic_b0406,106,0
cmu_us_rms_arctic_b0494,106,0
cmu_us_rms_arctic_b0131,111,0
cmu_us_rms_arctic_b0455,107,0
cmu_us_rms_arctic_a0187,105,0
cmu_us_rms_arctic_b0501,100,0
cmu_us_rms_arctic_a0249,107,0
cmu_us_rms_arctic_a0196,105,0
cmu_us_rms_arctic_a0544,106,0
cmu_us_rms_arctic_b0221,112,0
cmu_us_rms_arctic_b0091,105,0
cmu_us_rms_arctic_a0271,109,0
cmu_us_rms_arctic_a0446,107,0
cmu_us_rms_arctic_a0268,106,0
cmu_us_rms_arctic_a0531,103,0
cmu_us_rms_arctic_a0290,104,0
cmu_us_rms_arctic_b0333,101,0
cmu_us_rms_arctic_b0464,105,0
cmu_us_rms_arctic_b0164,110,0
cmu_us_rms_arctic_b0469,107,0
cmu_us_rms_arctic_a0018,118,0
cmu_us_rms_arctic_b0441,104,0
cmu_us_rms_arctic_b0383,102,0
cmu_us_rms_arctic_b0267,111,0
cmu_us_rms_arctic_a0407,109,0
cmu_us_rms_arctic_a0090,103,0
cmu_us_rms_arctic_b0460,99,0
cmu_us_rms_arctic_b0067,110,0
cmu_us_rms_arctic_b0380,115,0
cmu_us_rms_arctic_a0250,101,0
cmu_us_rms_arctic_a0299,103,0
cmu_us_rms_arctic_b0263,104,0
cmu_us_rms_arctic_b0335,118,0
cmu_us_rms_arctic_a0056,138,0
cmu_us_rms_arctic_a0126,104,0
cmu_us_rms_arctic_b0537,118,0
cmu_us_rms_arctic_b0282,116,0
cmu_us_rms_arctic_b0286,105,0
cmu_us_rms_arctic_a0118,111,0
cmu_us_rms_arctic_a0155,108,0
cmu_us_rms_arctic_a0284,110,0
cmu_us_rms_arctic_b0366,110,0
cmu_us_rms_arctic_a0172,104,0
cmu_us_rms_arctic_b0442,102,0
cmu_us_rms_arctic_b0394,105,0
cmu_us_rms_arctic_a0283,99,0
cmu_us_rms_arctic_a0147,99,0
cmu_us_rms_arctic_b0183,103,0
cmu_us_rms_arctic_a0277,106,0
cmu_us_rms_arctic_b0513,101,0
cmu_us_rms_arctic_a0546,110,0
cmu_us_rms_arctic_a0400,103,0
cmu_us_rms_arctic_a0038,107,0
cmu_us_rms_arctic_a0020,107,0
cmu_us_rms_arctic_b0122,116,0
cmu_us_rms_arctic_a0499,100,0
cmu_us_rms_arctic_a0528,99,0
cmu_us_rms_arctic_a0466,113,0
cmu_us_rms_arctic_b0251,101,0
cmu_us_rms_arctic_b0411,109,0
cmu_us_rms_arctic_b0117,100,0
cmu_us_rms_arctic_a0308,107,0
cmu_us_rms_arctic_b0009,102,0
cmu_us_rms_arctic_b0037,113,0
cmu_us_rms_arctic_b0300,109,0
cmu_us_rms_arctic_a0344,103,0
cmu_us_rms_arctic_a0057,105,0
cmu_us_rms_arctic_b0398,99,0
cmu_us_rms_arctic_a0398,98,0
cmu_us_rms_arctic_a0429,107,0
cmu_us_rms_arctic_b0339,102,0
cmu_us_rms_arctic_b0062,101,0
cmu_us_rms_arctic_b0049,103,0
cmu_us_rms_arctic_b0158,110,0
cmu_us_rms_arctic_a0141,113,0
cmu_us_rms_arctic_b0176,110,0
cmu_us_rms_arctic_b0060,113,0
cmu_us_rms_arctic_a0218,112,0
cmu_us_rms_arctic_a0064,119,0
cmu_us_rms_arctic_a0079,103,0
cmu_us_rms_arctic_b0401,100,0
cmu_us_rms_arctic_b0517,121,0
cmu_us_rms_arctic_b0381,102,0
cmu_us_rms_arctic_b0139,102,0
cmu_us_rms_arctic_a0473,125,0
cmu_us_rms_arctic_b0486,118,0
cmu_us_rms_arctic_b0171,114,0
cmu_us_rms_arctic_a0022,103,0
cmu_us_rms_arctic_b0036,109,0
cmu_us_rms_arctic_a0582,107,0
cmu_us_rms_arctic_a0257,99,0
cmu_us_rms_arctic_b0446,108,0
cmu_us_rms_arctic_b0203,108,0
cmu_us_rms_arctic_a0053,111,0
cmu_us_rms_arctic_b0105,113,0
cmu_us_rms_arctic_b0050,95,0
cmu_us_rms_arctic_b0475,103,0
cmu_us_rms_arctic_b0068,101,0
cmu_us_rms_arctic_a0281,110,0
cmu_us_rms_arctic_b0113,100,0
cmu_us_rms_arctic_b0268,110,0
cmu_us_rms_arctic_a0076,104,0
cmu_us_rms_arctic_a0102,122,0
cmu_us_rms_arctic_a0481,113,0
cmu_us_rms_arctic_b0029,103,0
cmu_us_rms_arctic_a0430,108,0
cmu_us_rms_arctic_a0323,112,0
cmu_us_rms_arctic_b0245,120,0
cmu_us_rms_arctic_b0337,106,0
cmu_us_rms_arctic_b0436,102,0
cmu_us_rms_arctic_a0267,105,0
cmu_us_rms_arctic_a0025,103,0
cmu_us_rms_arctic_b0188,115,0
cmu_us_rms_arctic_a0231,107,0
cmu_us_rms_arctic_b0519,106,0
cmu_us_rms_arctic_b0119,101,0
cmu_us_rms_arctic_b0053,98,0
cmu_us_rms_arctic_b0258,111,0
cmu_us_rms_arctic_a0099,103,0
cmu_us_rms_arctic_b0275,112,0
cmu_us_rms_arctic_b0377,113,0
cmu_us_rms_arctic_a0348,116,0
cmu_us_rms_arctic_b0079,114,0
cmu_us_rms_arctic_b0531,107,0
cmu_us_rms_arctic_a0437,106,0
cmu_us_rms_arctic_a0324,107,0
cmu_us_rms_arctic_a0514,113,0
cmu_us_rms_arctic_b0041,115,0
cmu_us_rms_arctic_a0488,101,0
cmu_us_rms_arctic_b0534,98,0
cmu_us_rms_arctic_b0495,106,0
cmu_us_rms_arctic_b0177,110,0
cmu_us_rms_arctic_a0564,104,0
cmu_us_rms_arctic_b0320,103,0
cmu_us_rms_arctic_b0354,121,0
cmu_us_rms_arctic_b0078,106,0
cmu_us_rms_arctic_b0301,121,0
cmu_us_rms_arctic_b0121,104,0
cmu_us_rms_arctic_b0132,108,0
cmu_us_rms_arctic_b0170,121,0
cmu_us_rms_arctic_a0185,98,0
cmu_us_rms_arctic_b0526,97,0
cmu_us_rms_arctic_b0536,113,0
cmu_us_rms_arctic_a0426,101,0
cmu_us_rms_arctic_a0580,119,0
cmu_us_rms_arctic_b0199,105,0
cmu_us_rms_arctic_a0255,105,0
cmu_us_rms_arctic_a0285,103,0
cmu_us_rms_arctic_a0143,100,0
cmu_us_rms_arctic_a0397,99,0
cmu_us_rms_arctic_b0003,101,0
cmu_us_rms_arctic_a0584,103,0
cmu_us_rms_arctic_a0359,104,0
cmu_us_rms_arctic_b0218,101,0
cmu_us_rms_arctic_b0291,101,0
cmu_us_rms_arctic_b0074,101,0
cmu_us_rms_arctic_b0499,100,0
cmu_us_rms_arctic_b0496,103,0
cmu_us_rms_arctic_b0233,107,0
cmu_us_rms_arctic_a0501,110,0
cmu_us_rms_arctic_a0040,107,0
cmu_us_rms_arctic_a0186,107,0
cmu_us_rms_arctic_b0045,133,0
cmu_us_rms_arctic_a0490,100,0
cmu_us_rms_arctic_a0258,108,0
cmu_us_rms_arctic_a0263,101,0
cmu_us_rms_arctic_a0415,106,0
cmu_us_rms_arctic_a0304,109,0
cmu_us_rms_arctic_b0021,136,0
cmu_us_rms_arctic_b0420,97,0
cmu_us_rms_arctic_a0559,105,0
cmu_us_rms_arctic_a0440,124,0
cmu_us_rms_arctic_a0092,108,0
cmu_us_rms_arctic_a0062,107,0
cmu_us_rms_arctic_b0187,108,0
cmu_us_rms_arctic_a0383,106,0
cmu_us_rms_arctic_a0113,107,0
cmu_us_rms_arctic_b0082,118,0
cmu_us_rms_arctic_b0490,122,0
cmu_us_rms_arctic_a0107,113,0
cmu_us_rms_arctic_a0009,107,0
cmu_us_rms_arctic_a0321,98,0
cmu_us_rms_arctic_b0385,103,0
cmu_us_rms_arctic_b0200,101,0
cmu_us_rms_arctic_b0321,97,0
cmu_us_rms_arctic_a0247,107,0
cmu_us_rms_arctic_a0190,110,0
